Customer ID,Age,Current Customer,Years at address,Employment status,Country,Current debt,Income,Own home,CCJs,Loan amount,Outcome
657204,68,No,39,Self Employed,UK,4940,16000,Mortgage,2,274,Defaulted
842819,84,Yes,7,Unemployed,UK,1230,46000,Own,3,19059,Defaulted
903805,54,Yes,33,Self Employed,UK,7970,13500,Own,0,11165,Paid
805251,56,No,33,Unemployed,UK,3900,36000,Mortgage,0,10904,Paid
984606,60,Yes,16,Unemployed,UK,2650,47000,Mortgage,0,13015,Paid
573453,77,No,37,Self Employed,UK,3940,54000,Rent,2,26108,Defaulted
926301,36,Yes,14,Self Employed,UK,0,43000,Own,0,22764,Paid
933048,85,No,60,Unemployed,UK,910,34500,Own,2,8313,Defaulted
1071142,39,Yes,11,Unemployed,UK,8380,51500,Own,0,10400,Paid
837396,58,Yes,34,Self Employed,UK,890,48500,Own,1,21590,Paid
568209,54,Yes,10,Unemployed,UK,0,16500,Mortgage,0,9475,Paid
614105,66,No,18,Self Employed,UK,530,54000,Own,0,4865,Paid
742297,43,No,1,Self Employed,UK,5740,18500,Own,1,376,Paid
1084031,28,No,1,Employed,UK,3820,16500,Mortgage,0,1416,Defaulted
929299,48,Yes,14,Unemployed,UK,6860,46500,Own,0,38420,Paid
722046,40,No,250,Unemployed,UK,920,30000,Mortgage,0,17212,Defaulted
655652,53,Yes,20,Self Employed,UK,10,46500,Mortgage,3,13175,Defaulted
955008,31,Yes,2,Unemployed,UK,1960,54000,Own,0,4512,Paid
919163,82,No,9,Self Employed,UK,7170,31000,Rent,1,9170,Defaulted
879639,56,Yes,35,Employed,UK,8190,27000,Own,0,23945,Defaulted
982737,48,Yes,2,Self Employed,UK,2500,50000,Rent,1,30985,Paid
720083,69,No,7,Self Employed,UK,60,39000,Own,0,29966,Paid
1076440,56,Yes,38,Self Employed,UK,5810,43500,Own,0,37431,Paid
822564,78,No,17,Employed,UK,5270,36500,Own,0,25916,Paid
962904,22,No,4,Self Employed,UK,170,22500,Own,1,15416,Paid
630674,42,No,5,Unemployed,UK,4670,48000,Mortgage,3,6454,Defaulted
604556,85,Yes,31,Unemployed,UK,7980,49000,Own,2,41080,Paid
1095525,81,No,53,Self Employed,UK,3510,19000,Own,1,7579,Paid
1107077,22,No,4,Employed,UK,1340,36500,Own,2,9974,Paid
914981,61,No,24,Self Employed,UK,7350,35000,Mortgage,0,3129,Paid
799432,59,Yes,1,Self Employed,UK,5220,39000,Own,0,4701,Paid
992208,37,No,6,Unemployed,UK,3770,44000,Own,0,16946,Paid
1025576,26,No,6,Employed,UK,2360,49500,Own,0,26230,Defaulted
577457,80,No,40,Unemployed,UK,8800,54000,Own,2,1142,Defaulted
981762,29,Yes,12,Unemployed,UK,2280,46500,Own,2,5760,Defaulted
607388,62,No,5,Self Employed,UK,5980,53500,Mortgage,3,645,Defaulted
1055483,39,No,18,Self Employed,UK,2730,53000,Mortgage,0,35749,Paid
1034241,58,Y,20,Self Employed,UK,1270,24000,Rent,2,5164,Defaulted
1098683,85,No,18,Unemployed,UK,2070,24000,Own,0,9708,Defaulted
1048336,43,Yes,25,Self Employed,UK,2170,42500,Own,1,24779,Paid
965011,29,Yes,10,Unemployed,UK,1580,53500,Rent,0,24502,Paid
666907,42,No,17,Self Employed,UK,2410,51500,Own,0,34716,Paid
698569,79,Yes,56,Unemployed,UK,330,42500,Own,1,13856,Paid
1013212,43,No,9,Self Employed,UK,9290,29500,Mortgage,0,5050,Defaulted
1053479,66,Yes,6,Self Employed,UK,7840,16000,Own,0,11187,Paid
968107,48,Yes,5,Employed,UK,8060,43500,Mortgage,1,5283,Defaulted
763673,71,No,24,Unemployed,UK,3700,28500,Mortgage,1,18538,Defaulted
736220,25,Yes,8,Unemployed,UK,740,49500,Mortgage,0,39236,Defaulted
924869,64,No,5,Self Employed,UK,4700,12000,Own,0,9842,Paid
1043281,66,No,8,Self Employed,UK,4760,10000,Mortgage,3,9257,Defaulted
1050859,61,No,35,Self Employed,UK,7350,20000,Own,0,1714,Paid
673526,83,Yes,20,Unemployed,UK,8020,49500,Own,3,29880,Defaulted
1097027,19,Yes,1,Self Employed,UK,3290,45000,Own,3,18437,Paid
703150,49,No,23,Employed,UK,3760,46500,Rent,0,44903,Paid
760050,66,Yes,10,Unemployed,UK,5810,51000,Own,0,6514,Defaulted
850328,28,No,1,Employed,UK,2360,50500,Mortgage,0,31819,Defaulted
636307,36,Yes,18,Self Employed,UK,4030,44500,Own,0,38561,Paid
652385,71,Yes,7,Employed,UK,1360,47500,Rent,3,14293,Defaulted
794162,65,Yes,1,Self Employed,UK,580,53500,Mortgage,0,7884,Paid
649405,31,Yes,9,Employed,UK,1930,41500,Mortgage,2,36367,Defaulted
962136,30,No,11,Self Employed,UK,5900,38500,Own,0,17567,Paid
1108728,89,No,36,Unemployed,UK,2220,18500,Own,3,13110,Paid
669919,28,Yes,1,Self Employed,UK,2260,35500,Rent,3,22006,Defaulted
570726,45,No,10,Unemployed,UK,600,44000,Rent,0,4424,Paid
676473,67,Yes,15,Self Employed,UK,9150,32000,Mortgage,2,6175,Defaulted
991251,29,Yes,2,Self Employed,UK,1070,15000,Own,2,5860,Defaulted
1010227,48,Yes,2,Self Employed,UK,1840,30000,Mortgage,3,3024,Defaulted
1015051,60,Yes,31,Retired,UK,7150,53500,Own,0,22864,Defaulted
666551,56,Yes,32,Self Employed,UK,0,52500,Own,3,35471,Defaulted
690428,55,No,31,Unemployed,UK,1480,43500,Mortgage,0,30669,Defaulted
888784,84,Yes,51,Self Employed,UK,400,19500,Mortgage,2,13763,Defaulted
621819,48,Yes,2,Self Employed,UK,5010,50500,Own,2,35083,Defaulted
850629,20,No,2,Self Employed,UK,4340,54000,Own,1,34963,Paid
867947,51,Yes,9,Self Employed,UK,4410,48000,Own,0,19924,Paid
660300,72,No,36,Unemployed,UK,1710,46500,Own,0,37505,Defaulted
997089,46,Yes,20,Employed,UK,5930,13500,Mortgage,0,5960,Paid
1013603,74,No,55,Unemployed,UK,9860,36000,Own,2,12609,Defaulted
813290,41,Yes,5,Self Employed,UK,460,49500,Mortgage,2,4489,Defaulted
931991,38,Yes,1,Unemployed,UK,1100,17000,Own,1,8275,Paid
817693,79,No,62,Self Employed,UK,8360,15500,Mortgage,3,6315,Defaulted
863394,89,Yes,19,Self Employed,UK,450,40000,Mortgage,1,22093,Defaulted
648929,45,Yes,14,Self Employed,UK,3890,28000,Mortgage,0,21474,Paid
922688,60,No,35,Unemployed,UK,8240,19500,Own,0,9654,Defaulted
923323,73,Yes,35,Self Employed,UK,1020,24000,Own,2,21290,Defaulted
744545,64,Yes,35,Unemployed,UK,8370,46000,Mortgage,1,34096,Defaulted
569085,58,No,33,Employed,UK,6660,53500,Own,3,5759,Paid
995796,30,Yes,10,Unemployed,UK,6110,44500,Own,0,13273,Paid
1038625,82,No,48,Self Employed,UK,1040,50500,Mortgage,0,32204,Paid
857129,20,No,3,Unemployed,UK,6620,53000,Mortgage,0,115,Defaulted
697604,49,Yes,1,Self Employed,UK,830,30500,Rent,1,4751,Paid
665406,23,Yes,5,Unemployed,UK,6310,17500,Own,1,9210,Paid
936584,29,No,2,Self Employed,UK,110,41000,Own,0,19800,Paid
1031445,24,No,5,Self Employed,UK,8190,16500,Own,2,8079,Defaulted
680058,72,Yes,32,Unemployed,UK,0,52500,Rent,3,33236,Paid
924395,27,No,6,Self Employed,UK,7160,48000,Mortgage,2,18536,Paid
772478,61,Yes,18,Self Employed,UK,7390,20000,Own,1,6693,Paid
891359,38,No,21,Unemployed,UK,4520,15500,Mortgage,2,13930,Defaulted
621518,24,No,6,Self Employed,UK,690,53500,Mortgage,3,10278,Defaulted
990971,62,Yes,31,Self Employed,UK,2810,36000,Mortgage,0,26791,Defaulted
962859,29,Yes,7,Self Employed,UK,3990,21000,Rent,3,1774,Defaulted
961052,49,No,4,Self Employed,UK,4340,50000,Own,1,26570,Defaulted
665690,83,Yes,38,Unemployed,UK,1030,40500,Mortgage,2,18515,Defaulted
890248,62,Yes,10,Employed,UK,1460,21500,Own,0,15331,Paid
1049099,17,Yes,1,Self Employed,UK,0,34500,Own,0,25799,Paid
795764,48,Yes,11,Self Employed,UK,9240,50000,Mortgage,0,55,Paid
934499,29,Yes,4,Self Employed,UK,1600,13000,Own,0,769,Paid
811466,28,Yes,5,Self Employed,UK,500,52000,Mortgage,0,26772,Paid
1090872,46,Yes,27,Self Employed,UK,1960,42500,Mortgage,3,4396,Defaulted
687009,41,Yes,7,Unemployed,UK,3590,51500,Mortgage,0,9380,Paid
1078566,33,No,9,Unemployed,UK,5790,54500,Mortgage,3,21848,Defaulted
917876,79,No,32,Employed,UK,0,49000,Own,0,16350,Paid
1014154,24,Yes,5,Employed,UK,7060,42500,Mortgage,1,1048,Paid
873607,32,No,14,Self Employed,UK,8500,49500,Own,3,47992,Paid
604003,82,No,51,Self Employed,UK,580,46500,Rent,3,2971,Defaulted
649778,52,No,22,Self Employed,UK,5100,42000,Own,0,40788,Paid
818622,59,No,37,Unemployed,UK,3400,20500,Own,2,9202,Defaulted
1054608,67,No,44,Unemployed,UK,1000,34500,Mortgage,0,20360,Paid
617428,23,No,6,Self Employed,UK,650,22500,Mortgage,1,12614,Paid
800126,70,Yes,45,Employed,UK,240,29500,Own,1,9026,Paid
783747,47,Yes,27,Unemployed,UK,710,52000,Own,1,16151,Defaulted
962679,35,Yes,14,Self Employed,UK,210,35500,Mortgage,3,23070,Defaulted
714349,66,No,1,Self Employed,UK,1930,54500,Own,2,45667,Defaulted
682749,19,No,1,Employed,UK,6650,53000,Rent,1,52661,Defaulted
716341,61,Yes,34,Self Employed,UK,8540,46500,Rent,1,17232,Paid
996495,55,Yes,13,Unemployed,UK,510,47000,Rent,0,1103,Paid
581206,78,Yes,9,Unemployed,UK,4710,46500,Own,0,22845,Paid
831588,48,No,24,Self Employed,UK,9050,35000,Own,0,25761,Defaulted
981673,86,No,8,Unemployed,UK,710,31000,Mortgage,0,23980,Paid
772206,22,No,2,Self Employed,UK,160,16500,Own,0,2434,Paid
1004385,55,No,32,Self Employed,UK,4530,51500,Own,0,41804,Paid
888290,82,Yes,29,Self Employed,UK,8480,50500,Rent,0,17915,Defaulted
774258,72,No,37,Employed,UK,100,47500,Own,0,45561,Paid
1007361,45,No,2,Unemployed,UK,450,28000,Rent,3,21750,Defaulted
889839,22,Yes,2,Self Employed,UK,5780,42500,Mortgage,1,4649,Paid
917493,88,Yes,38,Self Employed,UK,80,16500,Own,0,9770,Paid
781115,23,No,1,Unemployed,UK,2810,46500,Mortgage,2,35765,Defaulted
925820,72,Yes,10,Unemployed,UK,1440,31000,Own,0,23241,Paid
1035610,25,Yes,7,Unemployed,UK,10,53000,Own,0,15015,Paid
637495,29,No,10,Employed,UK,1120,35000,Mortgage,0,19555,Paid
574015,43,Yes,21,Unemployed,UK,130,36500,Own,3,4904,Paid
830941,68,No,43,Self Employed,UK,5610,34500,Own,1,23369,Defaulted
876872,35,Yes,6,Employed,UK,7530,25000,Mortgage,1,3760,Paid
904732,68,No,13,Self Employed,UK,1120,38000,Rent,0,11277,Paid
583285,41,No,15,Employed,UK,0,45000,Own,0,4537,Defaulted
915546,44,No,15,Unemployed,UK,4070,29000,Own,1,22985,Paid
606843,50,Yes,10,Self Employed,UK,130,16500,Mortgage,1,11179,Paid
626829,33,No,4,Self Employed,UK,9980,46000,Own,0,19991,Defaulted
930194,54,No,33,Unemployed,UK,2640,35500,Mortgage,1,23907,Paid
1021013,41,No,16,Self Employed,UK,8720,52000,Own,2,30255,Defaulted
1104247,79,No,34,Self Employed,UK,1590,44500,Own,0,33089,Paid
953789,33,H,4,Employed,UK,4970,29500,Own,3,10010,Defaulted
819149,79,Yes,10,Unemployed,UK,1040,39500,Own,2,25703,Defaulted
1058734,25,No,4,Self Employed,UK,2310,46000,Mortgage,1,24916,Paid
784607,84,Yes,58,Self Employed,UK,850,31000,Own,1,2218,Paid
920934,61,No,44,Self Employed,UK,10,47500,Own,1,1729,Paid
952664,87,Yes,58,Self Employed,UK,4850,47000,Mortgage,0,43779,Paid
879544,31,No,5,Self Employed,UK,970,43500,Rent,2,29795,Defaulted
962731,34,Yes,12,Employed,UK,540,38000,Own,1,3577,Paid
1048639,63,No,45,Employed,UK,1490,48500,Mortgage,0,21215,Paid
900538,38,Yes,20,Self Employed,UK,5610,48500,Mortgage,2,47300,Defaulted
619525,34,No,3,Unemployed,UK,2490,30000,Own,0,13667,Paid
708248,58,Yes,18,Employed,UK,2270,49500,Mortgage,1,24549,Paid
570807,80,Yes,46,Self Employed,UK,4400,36500,Own,2,2294,Defaulted
884048,80,Yes,53,Unemployed,UK,3410,37500,Own,1,4050,Paid
576051,28,No,7,Unemployed,UK,110,50000,Own,0,45385,Paid
937457,65,Yes,32,Self Employed,UK,1090,53000,Own,0,43416,Paid
656654,43,No,7,Unemployed,UK,330,21500,Own,2,12059,Defaulted
765562,43,Yes,12,Employed,UK,4410,23500,Own,2,14934,Defaulted
821850,24,No,1,Unemployed,UK,10,52500,Mortgage,1,2147,Paid
679655,39,No,19,Self Employed,UK,7060,28000,Mortgage,0,5889,Paid
671153,76,Yes,46,Employed,UK,5700,40000,Own,0,15748,Paid
711161,44,No,24,Self Employed,UK,1770,51500,Own,2,48690,Defaulted
1104611,84,No,48,Self Employed,UK,1160,36500,Own,3,24883,Defaulted
604695,29,Yes,3,Self Employed,UK,300,17000,Own,1,12198,Paid
956017,57,Yes,31,Self Employed,UK,8490,44000,Own,2,41805,Defaulted
954349,38,No,1,Unemployed,UK,6340,45500,Own,2,14626,Defaulted
1031253,19,No,1,Self Employed,UK,80,26500,Rent,3,13298,Defaulted
619970,31,No,13,Self Employed,UK,3490,32500,Mortgage,2,16794,Defaulted
773116,89,Yes,38,Self Employed,UK,40,44500,Mortgage,3,2081,Defaulted
1010141,25,Yes,4,Unemployed,UK,8980,51500,Own,2,13533,Paid
690067,35,Yes,7,Unemployed,UK,2760,39500,Mortgage,1,12733,Defaulted
1007402,44,Yes,3,Self Employed,UK,4200,40000,Rent,0,7676,Paid
613362,51,Yes,1,Unemployed,UK,0,30500,Own,3,20144,Paid
609972,82,Yes,32,Unemployed,UK,6200,46500,Rent,3,2704,Defaulted
931633,84,Yes,14,Self Employed,UK,1040,47000,Own,2,29753,Paid
792692,60,Yes,25,Self Employed,UK,6230,31500,Own,1,25022,Paid
830867,44,Yes,7,Self Employed,UK,5560,21500,Mortgage,0,21396,Paid
662326,78,No,16,Self Employed,UK,290,52000,Own,2,7987,Defaulted
634458,42,Yes,4,Self Employed,UK,1900,48500,Own,2,2929,Defaulted
577403,73,Yes,24,Unemployed,UK,40,36000,Own,1,29428,Paid
704926,62,Yes,29,Self Employed,UK,3460,47000,Mortgage,0,31418,Paid
818208,77,No,53,Unemployed,UK,2520,51000,Mortgage,0,32382,Defaulted
861238,53,Yes,18,Self Employed,UK,1420,48000,Own,0,22975,Paid
988659,34,No,10,Unemployed,UK,890,37000,Own,0,20762,Paid
734806,76,No,34,Employed,UK,4700,49000,Mortgage,0,25572,Paid
610767,18,Yes,1,Unemployed,UK,4740,51000,Mortgage,0,43265,Defaulted
878136,50,No,21,Self Employed,UK,240,42000,Own,0,2960,Defaulted
890840,68,No,3,Self Employed,UK,8350,47000,Rent,1,30228,Paid
979664,58,No,31,Self Employed,UK,9690,39000,Own,0,1717,Defaulted
761404,75,Yes,55,Unemployed,UK,3230,43500,Own,0,38107,Paid
657522,76,No,3,Self Employed,UK,1440,21500,Own,0,5087,Paid
1079138,47,No,21,Self Employed,UK,7760,36500,Mortgage,1,16498,Paid
844233,21,Yes,4,Employed,UK,630,43500,Mortgage,1,4836,Paid
715721,44,No,23,Self Employed,UK,2050,21000,Own,0,3608,Paid
699166,64,No,11,Unemployed,UK,9830,40000,Own,2,18502,Defaulted
938669,44,No,5,Self Employed,UK,9420,20000,Own,1,707,Defaulted
856519,80,No,41,Employed,UK,0,35000,Mortgage,2,17098,Paid
984568,70,Yes,4,Employed,UK,10,27500,Own,0,5101,Paid
887421,57,No,37,Self Employed,UK,60,50000,Own,0,38141,Paid
864465,76,Yes,50,Self Employed,UK,810,42000,Own,2,18146,Defaulted
920867,46,No,2,Self Employed,UK,2300,29500,Mortgage,1,8007,Defaulted
778207,54,Yes,9,Unemployed,UK,2420,41000,Mortgage,0,10891,Paid
685309,71,No,21,Self Employed,UK,9540,51500,Mortgage,2,8960,Defaulted
765395,75,Yes,45,Self Employed,UK,1150,11000,Own,0,4863,Paid
1019113,22,No,2,Unemployed,UK,0,49500,Own,0,39437,Paid
926739,36,Yes,17,Self Employed,UK,640,30000,Mortgage,0,9415,Paid
1095095,43,No,26,Unemployed,UK,0,45500,Own,3,32940,Defaulted
981596,59,No,41,Self Employed,France,890,22500,Mortgage,2,22152,Defaulted
978099,23,Yes,6,Self Employed,UK,240,19500,Rent,1,16216,Defaulted
899291,23,No,4,Unemployed,UK,3690,38500,Mortgage,1,15679,Paid
811560,78,No,44,Unemployed,UK,3930,42000,Rent,2,28564,Defaulted
1090039,45,Yes,20,Unemployed,UK,3000,53500,Rent,0,51021,Paid
687406,35,Yes,9,Self Employed,UK,1010,53500,Own,0,14926,Paid
592063,86,Yes,59,Unemployed,UK,0,35500,Own,0,25369,Paid
695348,77,Yes,30,Self Employed,UK,0,32500,Mortgage,1,26683,Paid
696587,21,Yes,4,Self Employed,UK,4890,38500,Mortgage,1,19318,Paid
870478,56,Yes,26,Employed,UK,3670,52000,Mortgage,1,39225,Paid
733096,68,Yes,37,Unemployed,UK,0,54000,Own,1,21218,Paid
966977,56,No,12,Unemployed,UK,3210,28000,Own,3,20686,Defaulted
1036434,67,No,9,Unemployed,UK,8070,50500,Own,1,33533,Defaulted
716450,39,Yes,7,Self Employed,UK,870,49500,Own,0,19545,Paid
978685,17,No,1,Employed,UK,8430,220000,Own,1,18005,Defaulted
686026,87,Yes,61,Employed,UK,7430,26000,Own,0,3513,Paid
760446,74,Yes,29,Unemployed,UK,3410,41000,Own,0,11284,Paid
733696,52,Yes,7,Employed,UK,610,39500,Own,1,22237,Paid
840826,86,Yes,24,Self Employed,UK,8050,49000,Own,1,5917,Paid
756770,55,No,31,Unemployed,UK,8140,30000,Own,0,18584,Defaulted
1071084,89,Yes,43,Self Employed,UK,8260,38000,Own,0,7582,Defaulted
1017544,71,Yes,46,Self Employed,UK,120,43500,Mortgage,0,9506,Paid
1096460,72,Yes,29,Employed,UK,6430,54000,Mortgage,3,39161,Defaulted
919239,21,No,3,Unemployed,UK,1670,19000,Mortgage,0,12497,Defaulted
700578,39,No,11,Self Employed,UK,2870,32500,Own,0,2267,Defaulted
651497,44,Yes,6,Unemployed,UK,0,44500,Own,2,33481,Paid
1045310,24,Yes,5,Employed,UK,1910,37500,Rent,1,24000,Paid
610579,25,No,3,Self Employed,UK,4240,54000,Rent,2,40215,Defaulted
667867,40,No,23,Self Employed,UK,1610,36500,Mortgage,0,13744,Paid
810286,33,Yes,1,Unemployed,UK,4330,36500,Own,0,21503,Paid
869211,51,No,15,Self Employed,UK,300,54500,Rent,0,47985,Paid
943546,30,Yes,10,Employed,UK,3910,44000,Mortgage,0,21333,Paid
580118,23,No,1,Unemployed,UK,360,49500,Mortgage,1,6018,Paid
957917,41,Yes,7,Self Employed,UK,140,22500,Rent,0,2432,Defaulted
637188,47,No,26,Unemployed,UK,1820,16500,Own,2,14895,Defaulted
811861,63,No,14,Self Employed,UK,2280,23500,Mortgage,1,5309,Defaulted
741729,65,No,1,Self Employed,UK,7560,13500,Own,1,9556,Paid
887987,55,Yes,30,Self Employed,UK,2290,20500,Own,1,110,Paid
930836,20,No,1,Self Employed,UK,1590,47000,Mortgage,0,8877,Defaulted
917195,41,No,17,Unemployed,UK,8550,52000,Mortgage,1,32625,Defaulted
921225,72,No,51,Unemployed,UK,6040,20500,Own,0,2107,Paid
661461,34,Yes,7,Self Employed,UK,250,53500,Own,0,3652,Paid
797456,29,No,2,Self Employed,UK,160,38500,Mortgage,3,20236,Defaulted
783571,88,Yes,6,Self Employed,UK,90,10500,Own,2,6275,Defaulted
764209,21,No,1,Self Employed,UK,4280,37000,Own,0,31665,Paid
1078340,57,No,1,Self Employed,UK,990,46500,Rent,0,693,Paid
733675,34,No,8,Employed,UK,2200,35000,Rent,0,15151,Paid
612360,48,No,29,Employed,UK,4160,34500,Rent,1,30408,Defaulted
641028,63,No,1,Self Employed,UK,0,43500,Rent,0,13941,Paid
944229,51,Yes,4,Self Employed,UK,270,29500,Mortgage,1,18709,Paid
979321,67,No,8,Self Employed,UK,9960,50500,Rent,2,3187,Defaulted
776076,25,No,2,Self Employed,UK,3300,20500,Own,0,9288,Defaulted
818331,61,No,38,Employed,UK,1770,40000,Own,0,14616,Paid
1032192,45,Yes,3,Unemployed,UK,5200,51500,Mortgage,1,15947,Paid
635990,78,Yes,1,Self Employed,UK,8980,29500,Mortgage,0,23517,Defaulted
1064211,65,Yes,23,Self Employed,UK,3850,44000,Mortgage,0,2393,Paid
825116,80,No,8,Unemployed,UK,760,53500,Own,0,14486,Paid
751219,50,No,29,Self Employed,UK,1000,31000,Mortgage,1,19521,Defaulted
1058063,31,Yes,10,Unemployed,UK,530,50500,Own,0,39093,Defaulted
930564,47,No,28,Self Employed,UK,9940,17500,Own,0,4455,Paid
990112,26,Yes,1,Unemployed,UK,5890,45500,Mortgage,2,17085,Paid
952060,88,Yes,58,Self Employed,UK,3980,54500,Own,3,24770,Defaulted
907403,30,Yes,3,Employed,UK,10,47000,Rent,0,38944,Paid
1104344,71,No,31,Self Employed,UK,6350,18000,Rent,1,10024,Paid
573627,39,Yes,19,Self Employed,UK,1770,54000,Mortgage,2,30523,Defaulted
684733,27,Yes,3,Self Employed,UK,3750,45500,Mortgage,0,25872,Defaulted
852896,64,No,33,Unemployed,UK,9680,30500,Own,0,1575,Defaulted
754734,43,No,2,Self Employed,UK,9450,38000,Own,0,18411,Defaulted
624034,19,No,1,Self Employed,UK,1870,16500,Mortgage,1,292,Paid
809633,70,No,12,Unemployed,UK,1130,20000,Mortgage,0,4280,Defaulted
625698,17,Yes,1,Unemployed,UK,510,40500,Mortgage,0,18255,Defaulted
562557,29,Yes,8,Employed,UK,340,27500,Mortgage,0,15941,Paid
1095754,39,Yes,13,Unemployed,UK,20,51000,Own,0,37259,Paid
1055519,64,Yes,5,Unemployed,UK,1840,45000,Rent,1,39364,Paid
596827,79,Yes,56,Unemployed,UK,260,24000,Own,2,10370,Defaulted
793310,40,No,9,Self Employed,UK,3960,34500,Own,0,22873,Defaulted
642868,53,Yes,23,Employed,UK,1560,43500,Mortgage,0,43363,Paid
739061,20,Yes,3,Employed,UK,960,12500,Mortgage,1,12265,Paid
1084870,42,Yes,13,Self Employed,UK,560,43000,Mortgage,0,28713,Paid
859689,51,No,13,Self Employed,UK,530,18000,Mortgage,0,16322,Paid
925537,30,Yes,5,Unemployed,UK,3650,30500,Mortgage,1,27337,Paid
793401,42,No,3,Self Employed,UK,2510,26000,Mortgage,1,15531,Defaulted
1079759,74,Yes,36,Unemployed,UK,9220,26000,Own,1,10398,Defaulted
666472,35,Yes,4,Unemployed,UK,30,22000,Own,0,1557,Paid
864947,41,No,12,Employed,UK,3320,23500,Own,0,18171,Paid
1002487,48,No,22,Unemployed,UK,2510,51000,Rent,1,19393,Paid
993683,58,Yes,16,Unemployed,UK,960,34500,Own,0,26300,Paid
579816,39,Yes,13,Employed,UK,2260,26500,Own,3,8118,Defaulted
757533,40,No,6,Employed,UK,0,50000,Rent,0,4213,Paid
712629,83,No,46,Employed,UK,3130,32000,Own,0,4090,Paid
831178,81,Yes,2,Self Employed,UK,7960,52000,Mortgage,0,36688,Paid
729861,39,Yes,6,Self Employed,UK,1980,41000,Mortgage,3,38652,Paid
612019,35,Yes,6,Unemployed,UK,7320,39500,Own,3,8221,Defaulted
908606,37,Yes,4,Employed,UK,7500,50500,Own,0,45627,Defaulted
998414,30,Yes,8,Self Employed,UK,3180,31500,Own,3,45,Defaulted
967482,64,No,410,Self Employed,UK,9350,33500,Rent,1,4851,Defaulted
656407,56,No,8,Unemployed,UK,80,24000,Own,0,19485,Paid
917811,72,Yes,26,Self Employed,UK,1610,37000,Rent,0,18966,Paid
742870,40,Yes,3,Employed,UK,30,41000,Own,0,29589,Paid
772090,38,No,20,Employed,UK,510,48000,Own,0,28944,Paid
1091434,70,No,10,Self Employed,UK,5350,21000,Own,1,20934,Paid
890467,80,Yes,26,Self Employed,UK,5850,28500,Mortgage,1,24086,Defaulted
746000,62,Yes,15,Employed,UK,5550,43500,Mortgage,0,10708,Paid
649052,82,Yes,51,Employed,UK,6680,46500,Own,1,805,Defaulted
1104321,23,Yes,5,Self Employed,UK,1270,37000,Mortgage,0,4676,Defaulted
734381,31,Yes,12,Self Employed,UK,2260,46000,Own,0,7962,Paid
610435,30,Yes,1,Employed,UK,370,42000,Mortgage,0,36368,Defaulted
838802,56,No,24,Unemployed,UK,4830,50000,Mortgage,0,49435,Defaulted
842299,31,Yes,12,Unemployed,UK,3870,44500,Mortgage,0,14216,Paid
937466,53,No,29,Employed,UK,2900,27500,Rent,2,20017,Paid
573058,54,No,5,Employed,UK,3380,35500,Own,0,10101,Paid
1013332,32,No,9,Unemployed,UK,2250,23000,Rent,0,20427,Defaulted
637361,64,Yes,8,Self Employed,UK,5750,52500,Own,0,6839,Paid
994071,87,No,16,Employed,UK,8920,28000,Mortgage,0,7299,Paid
700789,70,No,43,Employed,UK,770,48000,Mortgage,1,32698,Paid
1110985,23,Yes,3,Self Employed,UK,1650,21000,Own,0,7316,Paid
1046078,17,Yes,1,Self Employed,UK,4570,29000,Mortgage,0,9488,Defaulted
751732,20,No,3,Self Employed,UK,2900,26000,Own,2,22320,Paid
1031703,71,Yes,22,Self Employed,UK,2920,36000,Mortgage,3,31348,Defaulted
597755,37,Yes,14,Employed,UK,1140,54500,Mortgage,3,24244,Defaulted
650711,53,No,17,Unemployed,UK,5460,45500,Own,0,29290,Defaulted
1060937,66,No,35,Self Employed,UK,7170,25500,Mortgage,0,19229,Paid
832108,52,Yes,3,Self Employed,UK,4420,38000,Mortgage,0,29803,Defaulted
950140,23,No,1,Unemployed,UK,4420,41500,Own,0,2458,Defaulted
885529,64,No,32,Employed,UK,1490,12500,Rent,2,3770,Paid
1070861,51,Yes,20,Unemployed,UK,590,54500,Mortgage,3,8826,Defaulted
762900,65,No,35,Unemployed,UK,310,42000,Own,0,34024,Defaulted
906996,52,No,6,Self Employed,UK,9870,21000,Own,1,7001,Defaulted
664421,79,No,11,Unemployed,UK,4460,41500,Rent,0,17924,Defaulted
814741,72,No,36,Unemployed,UK,3890,51000,Own,0,36153,Paid
749688,50,No,1,Unemployed,UK,0,44500,Rent,3,20419,Defaulted
1086831,86,Yes,4,Self Employed,UK,1040,47000,Mortgage,1,9171,Defaulted
640063,55,Yes,27,Self Employed,UK,7060,17000,Rent,2,12388,Defaulted
708669,56,Yes,38,Employed,UK,220,34000,Mortgage,3,20442,Defaulted
1062828,38,No,16,Unemployed,UK,3160,47000,Own,2,29629,Defaulted
964230,18,Yes,1,Self Employed,UK,9850,49000,Own,0,39061,Defaulted
1077064,86,Yes,39,Employed,UK,7140,42500,Own,1,16810,Paid
656956,47,No,11,Unemployed,UK,5360,24500,Own,0,6340,Paid
661107,34,Yes,13,Self Employed,UK,8190,19000,Mortgage,3,7031,Defaulted
605008,89,Yes,57,Self Employed,UK,1470,37000,Own,0,25124,Paid
986868,79,Yes,19,Employed,UK,5890,54000,Own,1,11541,Paid
682603,57,Yes,33,Self Employed,UK,20,24500,Own,1,5298,Paid
992138,65,No,3,Self Employed,UK,4990,52000,Own,3,24431,Defaulted
730028,60,No,20,Unemployed,UK,7750,21500,Own,0,10791,Paid
